Date,Province,Role,Temperature_C,Rainfall_mm,Humidity_Percent,Soil_Moisture
9/4/2021,NakhonPathom_Meat,Meat_Source,28.64,1,77.92,0.29
10/4/2021,NakhonPathom_Meat,Meat_Source,27.94,7.7,84,0.31
11/4/2021,NakhonPathom_Meat,Meat_Source,27.52,8.3,87.54,0.34
12/4/2021,NakhonPathom_Meat,Meat_Source,28.18,5.8,82.67,0.34
13/4/2021,NakhonPathom_Meat,Meat_Source,28.68,1.1,77.58,0.31
14/4/2021,NakhonPathom_Meat,Meat_Source,28.36,7.8,79.5,0.29
15/4/2021,NakhonPathom_Meat,Meat_Source,29.13,0.7,74.08,0.25
16/4/2021,NakhonPathom_Meat,Meat_Source,28.79,14.8,76.88,0.25
17/4/2021,NakhonPathom_Meat,Meat_Source,28.49,1.3,77.08,0.26
18/4/2021,NakhonPathom_Meat,Meat_Source,28.39,15.2,78.75,0.29
19/4/2021,NakhonPathom_Meat,Meat_Source,27.88,13.1,82.42,0.34
20/4/2021,NakhonPathom_Meat,Meat_Source,28.86,3,77.04,0.33
21/4/2021,NakhonPathom_Meat,Meat_Source,29.28,1.4,75.29,0.29
22/4/2021,NakhonPathom_Meat,Meat_Source,29.63,2.3,72.92,0.28
23/4/2021,NakhonPathom_Meat,Meat_Source,30.17,1.3,68.17,0.25
24/4/2021,NakhonPathom_Meat,Meat_Source,30.27,1.2,69.46,0.23
25/4/2021,NakhonPathom_Meat,Meat_Source,29.46,4.2,74.96,0.25
26/4/2021,NakhonPathom_Meat,Meat_Source,28.74,9.5,76.92,0.29
27/4/2021,NakhonPathom_Meat,Meat_Source,27.87,13.9,84.92,0.35
28/4/2021,NakhonPathom_Meat,Meat_Source,27.26,5.5,85.12,0.36
29/4/2021,NakhonPathom_Meat,Meat_Source,26.62,18.4,88.29,0.38
30/4/2021,NakhonPathom_Meat,Meat_Source,26.55,4.3,89.21,0.38
1/5/2021,NakhonPathom_Meat,Meat_Source,27.37,4.8,84.04,0.35
2/5/2021,NakhonPathom_Meat,Meat_Source,28.52,3.7,79.62,0.33
3/5/2021,NakhonPathom_Meat,Meat_Source,28.88,3.8,78.71,0.32
4/5/2021,NakhonPathom_Meat,Meat_Source,29.32,13.8,78.29,0.3
5/5/2021,NakhonPathom_Meat,Meat_Source,30.33,0,74.88,0.28
6/5/2021,NakhonPathom_Meat,Meat_Source,26.95,18.2,85.38,0.34
7/5/2021,NakhonPathom_Meat,Meat_Source,27.78,2.5,78.79,0.33
8/5/2021,NakhonPathom_Meat,Meat_Source,28.46,1.3,76.5,0.29
9/5/2021,NakhonPathom_Meat,Meat_Source,28.96,4,76.04,0.26
10/5/2021,NakhonPathom_Meat,Meat_Source,30.08,1.6,71.46,0.22
11/5/2021,NakhonPathom_Meat,Meat_Source,30.42,0.7,69.46,0.21
12/5/2021,NakhonPathom_Meat,Meat_Source,31.23,0.1,66.08,0.2
13/5/2021,NakhonPathom_Meat,Meat_Source,30.95,3.5,69.33,0.2
14/5/2021,NakhonPathom_Meat,Meat_Source,31.48,2.6,65.79,0.19
15/5/2021,NakhonPathom_Meat,Meat_Source,31.48,3.4,69,0.18
16/5/2021,NakhonPathom_Meat,Meat_Source,30.67,3.5,73.67,0.2
17/5/2021,NakhonPathom_Meat,Meat_Source,30.66,2.4,72.33,0.21
18/5/2021,NakhonPathom_Meat,Meat_Source,30.49,2.3,72.46,0.22
19/5/2021,NakhonPathom_Meat,Meat_Source,29.79,27.1,79,0.23
20/5/2021,NakhonPathom_Meat,Meat_Source,30.12,9.1,73.83,0.21
21/5/2021,NakhonPathom_Meat,Meat_Source,30.39,9.8,70.42,0.24
22/5/2021,NakhonPathom_Meat,Meat_Source,30.72,0.7,64.62,0.23
23/5/2021,NakhonPathom_Meat,Meat_Source,32.01,0,57.46,0.19
24/5/2021,NakhonPathom_Meat,Meat_Source,32.01,0,56.38,0.17
25/5/2021,NakhonPathom_Meat,Meat_Source,30.16,2.2,67.25,0.17
26/5/2021,NakhonPathom_Meat,Meat_Source,29.27,0.5,69.58,0.18
27/5/2021,NakhonPathom_Meat,Meat_Source,29.73,16.4,72.62,0.2
28/5/2021,NakhonPathom_Meat,Meat_Source,27.8,17.3,86.33,0.3
29/5/2021,NakhonPathom_Meat,Meat_Source,28.16,10.5,83.08,0.29
30/5/2021,NakhonPathom_Meat,Meat_Source,29.13,3.3,76.92,0.29
31/5/2021,NakhonPathom_Meat,Meat_Source,30.11,0.5,70.5,0.25
1/6/2021,NakhonPathom_Meat,Meat_Source,31.17,0,67,0.22
2/6/2021,NakhonPathom_Meat,Meat_Source,31.89,1,63.33,0.18
3/6/2021,NakhonPathom_Meat,Meat_Source,32.13,0.1,62.12,0.16
4/6/2021,NakhonPathom_Meat,Meat_Source,32.48,0.5,60.42,0.15
5/6/2021,NakhonPathom_Meat,Meat_Source,32.34,0.6,56.25,0.16
6/6/2021,NakhonPathom_Meat,Meat_Source,31.27,0.9,59.12,0.15
7/6/2021,NakhonPathom_Meat,Meat_Source,30.29,0.2,62.54,0.15
8/6/2021,NakhonPathom_Meat,Meat_Source,30.1,0.9,62.38,0.15
9/6/2021,NakhonPathom_Meat,Meat_Source,28.96,1.8,72.21,0.17
10/6/2021,NakhonPathom_Meat,Meat_Source,27.25,7,83.92,0.26
11/6/2021,NakhonPathom_Meat,Meat_Source,28.55,0.2,74.38,0.26
12/6/2021,NakhonPathom_Meat,Meat_Source,28.14,1.5,78.5,0.24
13/6/2021,NakhonPathom_Meat,Meat_Source,27.91,1.4,76.62,0.24
14/6/2021,NakhonPathom_Meat,Meat_Source,29.18,1.6,70.12,0.23
15/6/2021,NakhonPathom_Meat,Meat_Source,27.6,8.3,81,0.23
16/6/2021,NakhonPathom_Meat,Meat_Source,28.07,3.3,80,0.25
17/6/2021,NakhonPathom_Meat,Meat_Source,28.34,0.8,75.96,0.24
18/6/2021,NakhonPathom_Meat,Meat_Source,29.87,0.7,69.79,0.21
19/6/2021,NakhonPathom_Meat,Meat_Source,30.2,0.3,67.71,0.19
20/6/2021,NakhonPathom_Meat,Meat_Source,30.92,0.4,60.79,0.17
21/6/2021,NakhonPathom_Meat,Meat_Source,30.57,2,61.62,0.16
22/6/2021,NakhonPathom_Meat,Meat_Source,29.76,4.5,65.71,0.17
23/6/2021,NakhonPathom_Meat,Meat_Source,29.94,3,63.62,0.18
24/6/2021,NakhonPathom_Meat,Meat_Source,30.83,0,57.33,0.17
25/6/2021,NakhonPathom_Meat,Meat_Source,30.02,2.5,65.04,0.16
26/6/2021,NakhonPathom_Meat,Meat_Source,29.54,5.6,70.83,0.18
27/6/2021,NakhonPathom_Meat,Meat_Source,30.49,2.5,69.38,0.17
28/6/2021,NakhonPathom_Meat,Meat_Source,29.64,2.3,73.79,0.17
29/6/2021,NakhonPathom_Meat,Meat_Source,29.67,2.4,74.96,0.18
30/6/2021,NakhonPathom_Meat,Meat_Source,29.53,3,69.75,0.19
1/7/2021,NakhonPathom_Meat,Meat_Source,29.74,4.7,70.71,0.23
2/7/2021,NakhonPathom_Meat,Meat_Source,29.93,0.8,71.38,0.23
3/7/2021,NakhonPathom_Meat,Meat_Source,30.91,1,62.83,0.21
4/7/2021,NakhonPathom_Meat,Meat_Source,31.32,1,62.38,0.2
5/7/2021,NakhonPathom_Meat,Meat_Source,31.7,0.7,59.04,0.18
6/7/2021,NakhonPathom_Meat,Meat_Source,30.14,6.3,66.79,0.17
7/7/2021,NakhonPathom_Meat,Meat_Source,28.88,9.7,74.71,0.21
8/7/2021,NakhonPathom_Meat,Meat_Source,28.98,5.9,71.17,0.19
9/7/2021,NakhonPathom_Meat,Meat_Source,27.46,12.4,84.62,0.26
10/7/2021,NakhonPathom_Meat,Meat_Source,26.57,20.5,89.54,0.37
11/7/2021,NakhonPathom_Meat,Meat_Source,26.72,19.9,89.21,0.38
12/7/2021,NakhonPathom_Meat,Meat_Source,27.93,3.5,81.54,0.33
13/7/2021,NakhonPathom_Meat,Meat_Source,28.61,1,77.33,0.28
14/7/2021,NakhonPathom_Meat,Meat_Source,28.34,10.6,80.04,0.27
15/7/2021,NakhonPathom_Meat,Meat_Source,26.89,11.3,87.92,0.37
16/7/2021,NakhonPathom_Meat,Meat_Source,27.4,8.5,84.58,0.37
17/7/2021,NakhonPathom_Meat,Meat_Source,27.61,11.3,79.92,0.35
18/7/2021,NakhonPathom_Meat,Meat_Source,27.82,6.1,79.29,0.36
19/7/2021,NakhonPathom_Meat,Meat_Source,27.04,10.4,83.5,0.36
20/7/2021,NakhonPathom_Meat,Meat_Source,26.92,20.9,85.92,0.39
21/7/2021,NakhonPathom_Meat,Meat_Source,27.37,0.6,81.67,0.37
22/7/2021,NakhonPathom_Meat,Meat_Source,28.34,3.3,78.54,0.34
23/7/2021,NakhonPathom_Meat,Meat_Source,27.66,0.6,81,0.32
24/7/2021,NakhonPathom_Meat,Meat_Source,27.3,6,86.21,0.33
25/7/2021,NakhonPathom_Meat,Meat_Source,27.03,3.9,85.08,0.35
26/7/2021,NakhonPathom_Meat,Meat_Source,27.62,1.5,81.25,0.34
27/7/2021,NakhonPathom_Meat,Meat_Source,28.31,1.4,76.5,0.3
28/7/2021,NakhonPathom_Meat,Meat_Source,28.62,3.9,76.54,0.3
29/7/2021,NakhonPathom_Meat,Meat_Source,28.79,3.3,75.75,0.31
30/7/2021,NakhonPathom_Meat,Meat_Source,29.05,1.2,73.88,0.29
31/7/2021,NakhonPathom_Meat,Meat_Source,29.12,1.4,72.25,0.27
1/8/2021,NakhonPathom_Meat,Meat_Source,29.19,0.8,70,0.26
2/8/2021,NakhonPathom_Meat,Meat_Source,29.28,0.2,69.67,0.24
3/8/2021,NakhonPathom_Meat,Meat_Source,28.9,0.5,71.04,0.22
4/8/2021,NakhonPathom_Meat,Meat_Source,29.18,0.3,69.17,0.2
5/8/2021,NakhonPathom_Meat,Meat_Source,29.33,0.1,68.17,0.19
6/8/2021,NakhonPathom_Meat,Meat_Source,29.39,5.1,69.58,0.21
7/8/2021,NakhonPathom_Meat,Meat_Source,29.55,0.9,69.12,0.2
8/8/2021,NakhonPathom_Meat,Meat_Source,29.75,1.3,68.58,0.2
9/8/2021,NakhonPathom_Meat,Meat_Source,30.32,1.7,66.54,0.19
10/8/2021,NakhonPathom_Meat,Meat_Source,30.33,3,68.92,0.17
11/8/2021,NakhonPathom_Meat,Meat_Source,28.86,19.8,77.08,0.2
12/8/2021,NakhonPathom_Meat,Meat_Source,28.91,8.3,78.58,0.21
13/8/2021,NakhonPathom_Meat,Meat_Source,28.62,6,76.54,0.23
14/8/2021,NakhonPathom_Meat,Meat_Source,27.98,13.9,77.25,0.28
15/8/2021,NakhonPathom_Meat,Meat_Source,27.19,9,84.67,0.3
16/8/2021,NakhonPathom_Meat,Meat_Source,26.92,4.3,85.33,0.32
17/8/2021,NakhonPathom_Meat,Meat_Source,28.92,0,73.54,0.27
18/8/2021,NakhonPathom_Meat,Meat_Source,30.48,0,62.62,0.23
19/8/2021,NakhonPathom_Meat,Meat_Source,29.73,4.7,66.75,0.21
20/8/2021,NakhonPathom_Meat,Meat_Source,28.88,10.5,77.46,0.26
21/8/2021,NakhonPathom_Meat,Meat_Source,28.38,6.8,82.33,0.32
22/8/2021,NakhonPathom_Meat,Meat_Source,28.55,1,78.71,0.31
23/8/2021,NakhonPathom_Meat,Meat_Source,29.47,3.2,68.17,0.3
24/8/2021,NakhonPathom_Meat,Meat_Source,28.86,8.4,73.83,0.28
25/8/2021,NakhonPathom_Meat,Meat_Source,27.98,27.2,80.21,0.32
26/8/2021,NakhonPathom_Meat,Meat_Source,26.88,24.9,87.54,0.38
27/8/2021,NakhonPathom_Meat,Meat_Source,26.17,11.9,90.58,0.39
28/8/2021,NakhonPathom_Meat,Meat_Source,26.16,15.7,87.5,0.38
29/8/2021,NakhonPathom_Meat,Meat_Source,26.3,12.1,89,0.39
30/8/2021,NakhonPathom_Meat,Meat_Source,27.48,7.6,84.71,0.36
31/8/2021,NakhonPathom_Meat,Meat_Source,27.15,15.9,86.04,0.38
1/9/2021,NakhonPathom_Meat,Meat_Source,26.41,9.6,88.5,0.4
2/9/2021,NakhonPathom_Meat,Meat_Source,26.54,33.9,88.08,0.4
3/9/2021,NakhonPathom_Meat,Meat_Source,26.96,7,82.12,0.41
4/9/2021,NakhonPathom_Meat,Meat_Source,27.33,2.8,79.17,0.36
5/9/2021,NakhonPathom_Meat,Meat_Source,26.69,4.2,84.79,0.36
6/9/2021,NakhonPathom_Meat,Meat_Source,27.53,1.8,79.12,0.32
7/9/2021,NakhonPathom_Meat,Meat_Source,27.38,12.9,83.08,0.36
8/9/2021,NakhonPathom_Meat,Meat_Source,26.71,20.7,86.54,0.41
9/9/2021,NakhonPathom_Meat,Meat_Source,26.4,22,89.21,0.42
10/9/2021,NakhonPathom_Meat,Meat_Source,26.77,5.7,86.83,0.41
11/9/2021,NakhonPathom_Meat,Meat_Source,26.97,6.3,85.29,0.4
12/9/2021,NakhonPathom_Meat,Meat_Source,27.42,0.1,77.42,0.36
13/9/2021,NakhonPathom_Meat,Meat_Source,28.66,0,71.29,0.32
14/9/2021,NakhonPathom_Meat,Meat_Source,28.01,2.1,77.92,0.32
15/9/2021,NakhonPathom_Meat,Meat_Source,26.62,7.4,86.29,0.37
16/9/2021,NakhonPathom_Meat,Meat_Source,26.8,10.6,87.08,0.38
17/9/2021,NakhonPathom_Meat,Meat_Source,27.84,0.3,80.5,0.35
18/9/2021,NakhonPathom_Meat,Meat_Source,27.97,7.6,83.71,0.34
19/9/2021,NakhonPathom_Meat,Meat_Source,27.53,2.8,83.21,0.35
20/9/2021,NakhonPathom_Meat,Meat_Source,26.64,12.4,87.88,0.38
21/9/2021,NakhonPathom_Meat,Meat_Source,25.68,37.9,90.33,0.42
22/9/2021,NakhonPathom_Meat,Meat_Source,25.98,14.6,90.17,0.42
23/9/2021,NakhonPathom_Meat,Meat_Source,26.83,14.4,87.54,0.41
24/9/2021,NakhonPathom_Meat,Meat_Source,26.77,10,87.25,0.41
25/9/2021,NakhonPathom_Meat,Meat_Source,26.34,16.4,89.58,0.41
26/9/2021,NakhonPathom_Meat,Meat_Source,25.46,13.1,93.71,0.42
27/9/2021,NakhonPathom_Meat,Meat_Source,26.1,21.8,89.21,0.42
28/9/2021,NakhonPathom_Meat,Meat_Source,26.67,9.9,90.08,0.41
29/9/2021,NakhonPathom_Meat,Meat_Source,27.97,3,86.83,0.38
30/9/2021,NakhonPathom_Meat,Meat_Source,28.02,4.8,85.38,0.38
1/10/2021,NakhonPathom_Meat,Meat_Source,28.56,0.4,81.75,0.36
2/10/2021,NakhonPathom_Meat,Meat_Source,27.99,4.5,84,0.34
3/10/2021,NakhonPathom_Meat,Meat_Source,27.37,11.3,84.25,0.35
4/10/2021,NakhonPathom_Meat,Meat_Source,27.64,4.2,86.25,0.36
5/10/2021,NakhonPathom_Meat,Meat_Source,28.07,2.2,78.83,0.35
6/10/2021,NakhonPathom_Meat,Meat_Source,26.68,29.4,89.04,0.41
7/10/2021,NakhonPathom_Meat,Meat_Source,26.84,13.9,86.17,0.42
8/10/2021,NakhonPathom_Meat,Meat_Source,27.73,0.3,83.17,0.39
9/10/2021,NakhonPathom_Meat,Meat_Source,27.83,0,80.42,0.37
10/10/2021,NakhonPathom_Meat,Meat_Source,27.93,0.2,79.75,0.35
11/10/2021,NakhonPathom_Meat,Meat_Source,27.75,11.2,83.08,0.36
12/10/2021,NakhonPathom_Meat,Meat_Source,27.15,26.2,86.92,0.39
13/10/2021,NakhonPathom_Meat,Meat_Source,26.93,4.4,88.67,0.41
14/10/2021,NakhonPathom_Meat,Meat_Source,27.09,11.7,85.79,0.4
15/10/2021,NakhonPathom_Meat,Meat_Source,26.15,34.7,92.58,0.42
16/10/2021,NakhonPathom_Meat,Meat_Source,26.33,21,90.58,0.42
17/10/2021,NakhonPathom_Meat,Meat_Source,23.96,33.6,94.21,0.43
18/10/2021,NakhonPathom_Meat,Meat_Source,24.06,8.1,85.83,0.42
19/10/2021,NakhonPathom_Meat,Meat_Source,26.05,0.1,81.92,0.4
20/10/2021,NakhonPathom_Meat,Meat_Source,27.46,0.3,83.71,0.39
21/10/2021,NakhonPathom_Meat,Meat_Source,27.25,7.9,85.58,0.39
22/10/2021,NakhonPathom_Meat,Meat_Source,26.04,20,88.88,0.4
23/10/2021,NakhonPathom_Meat,Meat_Source,24.65,37,93.33,0.43
24/10/2021,NakhonPathom_Meat,Meat_Source,25.77,1.4,85.67,0.41
25/10/2021,NakhonPathom_Meat,Meat_Source,26.31,0.2,79.33,0.39
26/10/2021,NakhonPathom_Meat,Meat_Source,26.81,0.4,75.79,0.37
27/10/2021,NakhonPathom_Meat,Meat_Source,26.77,0,73.67,0.35
28/10/2021,NakhonPathom_Meat,Meat_Source,26.46,0.2,77.67,0.34
29/10/2021,NakhonPathom_Meat,Meat_Source,26.64,2.5,82.21,0.36
30/10/2021,NakhonPathom_Meat,Meat_Source,26.68,10.7,87.33,0.37
31/10/2021,NakhonPathom_Meat,Meat_Source,26.05,4.2,90,0.39
1/11/2021,NakhonPathom_Meat,Meat_Source,25.98,15,89.54,0.4
2/11/2021,NakhonPathom_Meat,Meat_Source,25.8,9.9,91,0.41
3/11/2021,NakhonPathom_Meat,Meat_Source,26.73,6.4,85.62,0.4
4/11/2021,NakhonPathom_Meat,Meat_Source,27.49,0.7,80.88,0.37
5/11/2021,NakhonPathom_Meat,Meat_Source,27.61,0.2,80.96,0.35
6/11/2021,NakhonPathom_Meat,Meat_Source,26.8,5,87.33,0.35
7/11/2021,NakhonPathom_Meat,Meat_Source,26.72,18.5,88.42,0.39
8/11/2021,NakhonPathom_Meat,Meat_Source,26.54,5.5,87.79,0.38
9/11/2021,NakhonPathom_Meat,Meat_Source,26.4,8.5,82,0.4
10/11/2021,NakhonPathom_Meat,Meat_Source,26.16,0,71.5,0.38
11/11/2021,NakhonPathom_Meat,Meat_Source,25.87,0,71.42,0.37
12/11/2021,NakhonPathom_Meat,Meat_Source,26.39,0.3,74.25,0.36
13/11/2021,NakhonPathom_Meat,Meat_Source,25.79,1.7,76.62,0.35
14/11/2021,NakhonPathom_Meat,Meat_Source,25.15,0,78.58,0.35
15/11/2021,NakhonPathom_Meat,Meat_Source,26.2,3.2,79,0.34
16/11/2021,NakhonPathom_Meat,Meat_Source,26.14,10.5,85.92,0.35
17/11/2021,NakhonPathom_Meat,Meat_Source,26.83,2.1,85.96,0.37
18/11/2021,NakhonPathom_Meat,Meat_Source,26.53,12.2,83.12,0.37
19/11/2021,NakhonPathom_Meat,Meat_Source,27.2,1.4,84.17,0.35
20/11/2021,NakhonPathom_Meat,Meat_Source,27.81,1.1,81.79,0.33
21/11/2021,NakhonPathom_Meat,Meat_Source,27.14,1.9,86.08,0.32
22/11/2021,NakhonPathom_Meat,Meat_Source,27.25,3,84.67,0.32
23/11/2021,NakhonPathom_Meat,Meat_Source,25.48,10.4,89.58,0.33
24/11/2021,NakhonPathom_Meat,Meat_Source,24.92,0.3,78.25,0.34
25/11/2021,NakhonPathom_Meat,Meat_Source,25.82,0,70.29,0.31
26/11/2021,NakhonPathom_Meat,Meat_Source,26.13,0,66.92,0.29
27/11/2021,NakhonPathom_Meat,Meat_Source,25.25,0,64.46,0.28
28/11/2021,NakhonPathom_Meat,Meat_Source,25.11,0,62.12,0.27
29/11/2021,NakhonPathom_Meat,Meat_Source,26.3,1.8,60.33,0.26
30/11/2021,NakhonPathom_Meat,Meat_Source,24.25,2.2,69.25,0.29
1/12/2021,NakhonPathom_Meat,Meat_Source,24.28,0,58,0.33
2/12/2021,NakhonPathom_Meat,Meat_Source,24.53,0,60.38,0.31
3/12/2021,NakhonPathom_Meat,Meat_Source,24.1,0,56.71,0.29
4/12/2021,NakhonPathom_Meat,Meat_Source,22.54,0,54.38,0.28
5/12/2021,NakhonPathom_Meat,Meat_Source,21.66,0,55.5,0.26
6/12/2021,NakhonPathom_Meat,Meat_Source,23,0,58.75,0.25
7/12/2021,NakhonPathom_Meat,Meat_Source,23.6,0,58.5,0.24
8/12/2021,NakhonPathom_Meat,Meat_Source,23.6,0,53.04,0.23
9/12/2021,NakhonPathom_Meat,Meat_Source,25.04,0,63.96,0.22
10/12/2021,NakhonPathom_Meat,Meat_Source,26.25,0,67.71,0.21
11/12/2021,NakhonPathom_Meat,Meat_Source,26.35,0,60.88,0.21
12/12/2021,NakhonPathom_Meat,Meat_Source,25.28,0,61.08,0.2
13/12/2021,NakhonPathom_Meat,Meat_Source,25.4,0,62.25,0.2
14/12/2021,NakhonPathom_Meat,Meat_Source,25.13,0,61.12,0.2
15/12/2021,NakhonPathom_Meat,Meat_Source,25.48,0,62.58,0.19
16/12/2021,NakhonPathom_Meat,Meat_Source,25.82,0,65.38,0.18
17/12/2021,NakhonPathom_Meat,Meat_Source,27.25,0,62.54,0.18
18/12/2021,NakhonPathom_Meat,Meat_Source,27.68,0,58.96,0.17
19/12/2021,NakhonPathom_Meat,Meat_Source,25.34,0,53.58,0.17
20/12/2021,NakhonPathom_Meat,Meat_Source,23.44,0,58.62,0.17
21/12/2021,NakhonPathom_Meat,Meat_Source,24.16,0,61.79,0.17
22/12/2021,NakhonPathom_Meat,Meat_Source,24.46,0,65.25,0.17
23/12/2021,NakhonPathom_Meat,Meat_Source,24.8,0,67.21,0.17
24/12/2021,NakhonPathom_Meat,Meat_Source,25.93,0,72,0.16
25/12/2021,NakhonPathom_Meat,Meat_Source,26.01,1.2,78.12,0.16
26/12/2021,NakhonPathom_Meat,Meat_Source,25.5,4.2,79.75,0.23
27/12/2021,NakhonPathom_Meat,Meat_Source,26.51,4.6,73.46,0.24
28/12/2021,NakhonPathom_Meat,Meat_Source,26.25,0.5,60.88,0.22
29/12/2021,NakhonPathom_Meat,Meat_Source,27.07,0,57.17,0.21
30/12/2021,NakhonPathom_Meat,Meat_Source,26.66,0,60.83,0.19
31/12/2021,NakhonPathom_Meat,Meat_Source,26.28,0,58.96,0.19
1/1/2022,NakhonPathom_Meat,Meat_Source,25.3,0,59.79,0.18
2/1/2022,NakhonPathom_Meat,Meat_Source,25.45,0,59.33,0.18
3/1/2022,NakhonPathom_Meat,Meat_Source,25.77,0,62.08,0.18
4/1/2022,NakhonPathom_Meat,Meat_Source,25.77,0,65.33,0.17
5/1/2022,NakhonPathom_Meat,Meat_Source,26.09,0,66.71,0.17
6/1/2022,NakhonPathom_Meat,Meat_Source,25.98,0,67.46,0.16
7/1/2022,NakhonPathom_Meat,Meat_Source,25.99,0,66.96,0.16
8/1/2022,NakhonPathom_Meat,Meat_Source,26.54,0,63.42,0.15
9/1/2022,NakhonPathom_Meat,Meat_Source,26.32,0,62.17,0.15
10/1/2022,NakhonPathom_Meat,Meat_Source,25.94,0,63.17,0.15
11/1/2022,NakhonPathom_Meat,Meat_Source,25.91,0,60.12,0.14
12/1/2022,NakhonPathom_Meat,Meat_Source,26.35,0,68.29,0.14
13/1/2022,NakhonPathom_Meat,Meat_Source,26.54,0,68.62,0.15
14/1/2022,NakhonPathom_Meat,Meat_Source,26.15,0,65.71,0.15
15/1/2022,NakhonPathom_Meat,Meat_Source,25.92,0,66.96,0.14
16/1/2022,NakhonPathom_Meat,Meat_Source,26.16,0,60.88,0.14
17/1/2022,NakhonPathom_Meat,Meat_Source,26.42,0,60.58,0.14
18/1/2022,NakhonPathom_Meat,Meat_Source,26.51,0,60.08,0.15
19/1/2022,NakhonPathom_Meat,Meat_Source,25.98,0,62.25,0.15
20/1/2022,NakhonPathom_Meat,Meat_Source,26.11,0,65.21,0.15
21/1/2022,NakhonPathom_Meat,Meat_Source,25.28,6.1,80.71,0.16
22/1/2022,NakhonPathom_Meat,Meat_Source,25.32,3.3,80.83,0.15
23/1/2022,NakhonPathom_Meat,Meat_Source,26.13,0,73.83,0.16
24/1/2022,NakhonPathom_Meat,Meat_Source,26.33,0,67.58,0.15
25/1/2022,NakhonPathom_Meat,Meat_Source,26.66,0,62,0.14
26/1/2022,NakhonPathom_Meat,Meat_Source,27.24,0,66.29,0.14
27/1/2022,NakhonPathom_Meat,Meat_Source,27.53,1.3,74.04,0.14
28/1/2022,NakhonPathom_Meat,Meat_Source,28,0,71.54,0.14
29/1/2022,NakhonPathom_Meat,Meat_Source,28.81,0,65.62,0.14
30/1/2022,NakhonPathom_Meat,Meat_Source,28.62,0,56.88,0.14
31/1/2022,NakhonPathom_Meat,Meat_Source,27.17,0,68.25,0.13
1/2/2022,NakhonPathom_Meat,Meat_Source,27.95,0,71.54,0.13
2/2/2022,NakhonPathom_Meat,Meat_Source,27.48,0.8,72.83,0.13
3/2/2022,NakhonPathom_Meat,Meat_Source,28.02,0.3,72.54,0.13
4/2/2022,NakhonPathom_Meat,Meat_Source,27.12,1.3,75.17,0.13
5/2/2022,NakhonPathom_Meat,Meat_Source,27.05,3.6,70.88,0.15
6/2/2022,NakhonPathom_Meat,Meat_Source,27.36,0,56.58,0.14
7/2/2022,NakhonPathom_Meat,Meat_Source,28.35,0.2,60.17,0.14
8/2/2022,NakhonPathom_Meat,Meat_Source,29.02,0.6,61.33,0.14
9/2/2022,NakhonPathom_Meat,Meat_Source,28.52,0.3,70.96,0.14
10/2/2022,NakhonPathom_Meat,Meat_Source,28.46,3.6,73.62,0.15
11/2/2022,NakhonPathom_Meat,Meat_Source,27.43,8.7,79.96,0.17
12/2/2022,NakhonPathom_Meat,Meat_Source,26.8,19.3,83.83,0.24
13/2/2022,NakhonPathom_Meat,Meat_Source,27.51,0,79.38,0.32
14/2/2022,NakhonPathom_Meat,Meat_Source,26.93,3.6,81.04,0.29
15/2/2022,NakhonPathom_Meat,Meat_Source,24.96,14.9,88.29,0.34
16/2/2022,NakhonPathom_Meat,Meat_Source,25.31,10.7,86.71,0.36
17/2/2022,NakhonPathom_Meat,Meat_Source,25.24,7,88.83,0.35
18/2/2022,NakhonPathom_Meat,Meat_Source,26.02,5.4,86.25,0.35
19/2/2022,NakhonPathom_Meat,Meat_Source,27.4,0.8,80,0.32
20/2/2022,NakhonPathom_Meat,Meat_Source,27.78,0.4,78.67,0.28
21/2/2022,NakhonPathom_Meat,Meat_Source,25.98,5.1,75.75,0.26
22/2/2022,NakhonPathom_Meat,Meat_Source,25.08,0.4,72.25,0.26
23/2/2022,NakhonPathom_Meat,Meat_Source,25.78,0.1,66.12,0.23
24/2/2022,NakhonPathom_Meat,Meat_Source,24.94,0,56.29,0.21
25/2/2022,NakhonPathom_Meat,Meat_Source,25.19,0,53.88,0.19
26/2/2022,NakhonPathom_Meat,Meat_Source,25.95,0,50.83,0.18
27/2/2022,NakhonPathom_Meat,Meat_Source,26.81,0,54.67,0.17
28/2/2022,NakhonPathom_Meat,Meat_Source,27.88,0,58.46,0.16
1/3/2022,NakhonPathom_Meat,Meat_Source,28.88,0,63.83,0.15
2/3/2022,NakhonPathom_Meat,Meat_Source,29.17,0.2,70.38,0.15
3/3/2022,NakhonPathom_Meat,Meat_Source,29.25,0.2,69.29,0.14
4/3/2022,NakhonPathom_Meat,Meat_Source,29.7,0,68.33,0.14
5/3/2022,NakhonPathom_Meat,Meat_Source,30.22,0.4,67.62,0.14
6/3/2022,NakhonPathom_Meat,Meat_Source,30,0.1,72.29,0.14
7/3/2022,NakhonPathom_Meat,Meat_Source,29.13,7.6,73.42,0.15
8/3/2022,NakhonPathom_Meat,Meat_Source,26.98,1.1,76.29,0.27
9/3/2022,NakhonPathom_Meat,Meat_Source,28.32,0.3,71.83,0.26
10/3/2022,NakhonPathom_Meat,Meat_Source,29.33,0,66.92,0.23
11/3/2022,NakhonPathom_Meat,Meat_Source,29.55,0.6,71.79,0.2
12/3/2022,NakhonPathom_Meat,Meat_Source,30.3,0.1,66.17,0.19
